name,price,discount,date
Ray Ban 0RX6375,111675.0,0,2026-06-01 05:24:00
RayBan ERIKA,104175.0,0,2026-06-01 05:24:00
Harper HA1157 Clip On,46130.0,0,2026-06-01 05:24:00
Ray Ban 0RX6375,111675.0,0,2026-06-01 05:24:00
Harper HA1014,0.0,0,2026-06-01 05:24:00
Harper HA1058,0.0,0,2026-06-01 05:24:00
Kalani KA1039,32830.0,0,2026-06-01 05:24:00
null,,0,2026-06-01 05:24:00
Giacomo GI1022,0.0,0,2026-06-01 05:24:00
Harper HA1154 Clip On,46130.0,0,2026-06-01 05:24:00
Kalani KA1042,0.0,0,2026-06-01 05:24:00
Polaroid Clip On PLD2148/CS,97425.0,0,2026-06-01 05:24:00
Lucca LU1005,14360.0,0,2026-06-01 05:24:00
Polo RLPH2212,99675.0,0,2026-06-01 05:24:00
Polaroid Clip On PLD 6203/CS,97425.0,0,2026-06-01 05:24:00
Lucca LU1018,0.0,0,2026-06-01 05:24:00
Lucca LU1010,14360.0,0,2026-06-01 05:24:00
RayBan 0RX5435,111675.0,0,2026-06-01 05:24:00
Giacomo GI1023,0.0,0,2026-06-01 05:24:00
Kalani KA1043,0.0,0,2026-06-01 05:24:00
Kalani KA1039,0.0,0,2026-06-01 05:24:00
Harper HA1002,0.0,0,2026-06-01 05:24:00
Kalani KA1038,32830.0,0,2026-06-01 05:24:00
Harper HA1152 Clip On,46130.0,0,2026-06-01 05:24:00
Polo RLPH1175,107925.0,0,2026-06-01 05:24:00
Kalani KA1038,0.0,0,2026-06-01 05:24:00
Oakley METALINK,113925.0,0,2026-06-01 05:24:00
Giacomo GI1016,0.0,0,2026-06-01 05:24:00
Polo RLPH2083,119925.0,0,2026-06-01 05:24:00
Lucca LU1009,14360.0,0,2026-06-01 05:24:00
Kalani KA1011,32830.0,0,2026-06-01 05:24:00
Harper HA1185,0.0,0,2026-06-01 05:24:00
Lucca LU1008,14360.0,0,2026-06-01 05:24:00
Harper Kids HA1154 (4-8 años),0.0,0,2026-06-01 05:24:00
RayBan CLUBMASTER,131175.0,0,2026-06-01 05:24:00
Harper HA1148,0.0,0,2026-06-01 05:24:00
Rayban 0RX7230,146925.0,0,2026-06-01 05:24:00
Kalani KA1012,0.0,0,2026-06-01 05:24:00
Emporio 0EA3229,107925.0,0,2026-06-01 05:24:00
Polaroid Clip On PLD 6204/CS,100425.0,0,2026-06-01 05:24:00
Kalani KA1044,32830.0,0,2026-06-01 05:24:00
Polaroid Clip On PLD 6139/CS,89925.0,0,2026-06-01 05:24:00
Harper HA1153 Clip On,46130.0,0,2026-06-01 05:24:00
Kalani KA1013,38430.0,0,2026-06-01 05:24:00
Cat Dormer 106,71175.0,0,2026-06-01 05:24:00
Oakley BAT FLIP,107925.0,0,2026-06-01 05:24:00
Polaroid PLD488,59925.0,0,2026-06-01 05:24:00
Sc Ferrari FZ8003U,83925.0,0,2026-06-01 05:24:00
RayBan 0RX7330,104175.0,0,2026-06-01 05:24:00
Lucca LU1015,14360.0,0,2026-06-01 05:24:00
Lucca LU1066,9160.0,0,2026-06-01 05:24:00
Cat Chisel,74925.0,0,2026-06-01 05:24:00
Harper HA1053,32830.0,0,2026-06-01 05:24:00
RayBan 0RX6335,123675.0,0,2026-06-01 05:24:00
Harper HA1067,0.0,0,2026-06-01 05:24:00
Harper HA1001,0.0,0,2026-06-01 05:24:00
Harper HA1066,0.0,0,2026-06-01 05:24:00
Harper HA1017,0.0,0,2026-06-01 05:24:00
RayBan RX6534,111675.0,0,2026-06-01 05:24:00
Versace 0VE3363U,158175.0,0,2026-06-01 05:24:00
Harper HA1149 Clip On,46130.0,0,2026-06-01 05:24:00
Giacomo GI1025,0.0,0,2026-06-01 05:24:00
Kalani KA1005,38430.0,0,2026-06-01 05:24:00
THilfigr TH2041,117675.0,0,2026-06-01 05:24:00
Emporio 0EA3239,116175.0,0,2026-06-01 05:24:00
Lucca LU1002,14360.0,0,2026-06-01 05:24:00
Lucca LU1002,14360.0,0,2026-06-01 05:24:00
Harper HA1051,32830.0,0,2026-06-01 05:24:00
Giacomo GI1013,0.0,0,2026-06-01 05:24:00
Oakley METALINK,146925.0,0,2026-06-01 05:24:00
RayBan 0RX6494,139425.0,0,2026-06-01 05:24:00
Harper HA1215,32830.0,0,2026-06-01 05:24:00
Polo 0PH2283U,140175.0,0,2026-06-01 05:24:00
Harper HA1146,32830.0,0,2026-06-01 05:24:00
Harper HA1114,38430.0,0,2026-06-01 05:24:00
Cat CTSC0012 Clip On,86175.0,0,2026-06-01 05:24:00
Harper HA1336 Clip On,46130.0,0,2026-06-01 05:24:00
Harper HA1115,38430.0,0,2026-06-01 05:24:00
Miraflex Juvenil 0MF4002 (8-12 años),41175.0,0,2026-06-01 05:24:00
Harper HA1052,32830.0,0,2026-06-01 05:24:00
Harper HA1322,46130.0,0,2026-06-01 05:24:00
Oakley OVERHEAD,99675.0,0,2026-06-01 05:24:00
Polo RLPH2262,107925.0,0,2026-06-01 05:24:00
Lucca LU1065,9160.0,0,2026-06-01 05:24:00
Cat Gambrel,74925.0,0,2026-06-01 05:24:00
Giacomo GI1013,0.0,0,2026-06-01 05:24:00
Under Armour UA5042,104925.0,0,2026-06-01 05:24:00
Kalani KA1044,32830.0,0,2026-06-01 05:24:00
Thilfigr TH2070,108675.0,0,2026-06-01 05:24:00
Giacomo GI1008,0.0,0,2026-06-01 05:24:00
Lucca LU1068,9160.0,0,2026-06-01 05:24:00
Harper HA1213,0.0,0,2026-06-01 05:24:00
Persol 0PO3092V,189675.0,0,2026-06-01 05:24:00
Giacomo GI1001,0.0,0,2026-06-01 05:24:00
Giacomo GI1004,0.0,0,2026-06-01 05:24:00
Harper HA1209,0.0,0,2026-06-01 05:24:00
Harper HA1111,38430.0,0,2026-06-01 05:24:00
Polaroid Clip On PLD2147/CS,97425.0,0,2026-06-01 05:24:00
Giacomo GI1010,0.0,0,2026-06-01 05:24:00
Emporio 0EA1027,107925.0,0,2026-06-01 05:24:00
Giacomo GI1027,0.0,0,2026-06-01 05:24:00
Polo PH2288,116175.0,0,2026-06-01 05:24:00
Harper HA1061,0.0,0,2026-06-01 05:24:00
Kalani KA1282,38430.0,0,2026-06-01 05:24:00
Ray Ban 0RX6543,110175.0,0,2026-06-01 05:24:00
Harper HA1057,0.0,0,2026-06-01 05:24:00
Giacomo GI1004,0.0,0,2026-06-01 05:24:00
Lucca LU1015,14360.0,0,2026-06-01 05:24:00
Emporio 0EA1105,116175.0,0,2026-06-01 05:24:00
Lucca LU1068,9160.0,0,2026-06-01 05:24:00
Kalani KA1013,32830.0,0,2026-06-01 05:24:00
Harper HA1064,0.0,0,2026-06-01 05:24:00
Harper HA1073,0.0,0,2026-06-01 05:24:00
RayBan ROUND METAL,123675.0,0,2026-06-01 05:24:00
Kalani KA1286,38430.0,0,2026-06-01 05:24:00
Kalani KA1036,38430.0,0,2026-06-01 05:24:00
Lucca LU1058,0.0,0,2026-06-01 05:24:00
Rayban 0RX5421,123675.0,0,2026-06-01 05:24:00
Kalani KA1286,38430.0,0,2026-06-01 05:24:00
Cat Joiner,71175.0,0,2026-06-01 05:24:00
Arnette LAFLOR,68925.0,0,2026-06-01 05:24:00
Boss B1643,164925.0,0,2026-06-01 05:24:00
Kalani KA1284,38430.0,0,2026-06-01 05:24:00
Lucca LU1063,9160.0,0,2026-06-01 05:24:00
Lucca LU1056,0.0,0,2026-06-01 05:24:00
UnderArm UA5091XL/G,119925.0,0,2026-06-01 05:24:00
Giacomo GI1011,0.0,0,2026-06-01 05:24:00
Ray Ban Kids 0RY1632 (4-8 años),77175.0,0,2026-06-01 05:24:00
Harper HA1075,32830.0,0,2026-06-01 05:24:00
Carrera CARDUC025,140175.0,0,2026-06-01 05:24:00
Harper Juvenil HA1173 (8-12 años),0.0,0,2026-06-01 05:24:00
Kalani KA1285,38430.0,0,2026-06-01 05:24:00
Oakley FUTURITY RS,131175.0,0,2026-06-01 05:24:00
Lucca LU1064,9160.0,0,2026-06-01 05:24:00
Harper HA1148,38430.0,0,2026-06-01 05:24:00
RayBan 0RX5418,123675.0,0,2026-06-01 05:24:00
Carrera CA8069/CS,127425.0,0,2026-06-01 05:24:00
Oakley PLANK 2.0,107925.0,0,2026-06-01 05:24:00
Polaroid PLD2132/CS Clip On,93675.0,0,2026-06-01 05:24:00
Harper HA1152 Clip On,46130.0,0,2026-06-01 05:24:00
Harper Kids HA1172 (4-8 años),0.0,0,2026-06-01 05:24:00
Lucca LU1065,9160.0,0,2026-06-01 05:24:00
Lucca LU1059,14360.0,0,2026-06-01 05:24:00
Oakley KNOLLS,107925.0,0,2026-06-01 05:24:00
Harper HA1060,0.0,0,2026-06-01 05:24:00
Cat CTSC0005 Clip On,86175.0,0,2026-06-01 05:24:00
Cat CTO3016,74925.0,0,2026-06-01 05:24:00
Lucca LU1070,9160.0,0,2026-06-01 05:24:00
Giacomo GI1016,0.0,0,2026-06-01 05:24:00
Oakley RAFTER,99675.0,0,2026-06-01 05:24:00
Polaroid PLD522/G,66675.0,0,2026-06-01 05:24:00
RayBan 0RX6355,139425.0,0,2026-06-01 05:24:00
Kalani KA1009,0.0,0,2026-06-01 05:24:00
Arnette SANS,53925.0,0,2026-06-01 05:24:00
Oakley METALINK,146925.0,0,2026-06-01 05:24:00
Harper HA1294,32830.0,0,2026-06-01 05:24:00
Harper HA1168,38430.0,0,2026-06-01 05:24:00
Persol RENE,239175.0,0,2026-06-01 05:24:00
Harper HA1016,0.0,0,2026-06-01 05:24:00
Kalani KA1283,38430.0,0,2026-06-01 05:24:00
Lucca LU1069,9160.0,0,2026-06-01 05:24:00
Persol 0PO3007VM,197925.0,0,2026-06-01 05:24:00
Emporio 0EA3218,107925.0,0,2026-06-01 05:24:00
Kalani KA1005,38430.0,0,2026-06-01 05:24:00
