name,price,discount,date
Kalani KA1039,0,$1,2024-10-11 12:31:00
Lucca LU1018,0,25% marcos + cristales,2024-10-11 12:31:00
RayBan 0RX5285,0,20% marcos + cristales,2024-10-11 12:31:00
Harper HA1004,0,25% marcos + cristales,2024-10-11 12:31:00
Kalani KA1044,0,$1,2024-10-11 12:31:00
Giacomo GI1012,0,$1,2024-10-11 12:31:00
Giacomo GI1001,0,$1,2024-10-11 12:31:00
Giacomo GI1008,0,$1,2024-10-11 12:31:00
Kalani KA1001,0,$1,2024-10-11 12:31:00
Kalani KA1045,0,$1,2024-10-11 12:31:00
Lucca LU1009,0,25% marcos + cristales,2024-10-11 12:31:00
Kalani KA1044,0,$1,2024-10-11 12:31:00
Kalani KA1009,0,$1,2024-10-11 12:31:00
Harper HA1051,0,25% marcos + cristales,2024-10-11 12:31:00
Harper HA1157 Clip On,0,25% marcos + cristales,2024-10-11 12:31:00
Rayban 0RX7230,0,20% marcos + cristales,2024-10-11 12:31:00
Kalani KA1006,0,$1,2024-10-11 12:31:00
Lucca LU1005,0,25% marcos + cristales,2024-10-11 12:31:00
RayBan 0RX6335,0,20% marcos + cristales,2024-10-11 12:31:00
Lucca LU1016,0,25% marcos + cristales,2024-10-11 12:31:00
Emporio 0EA1041,0,20% marcos + cristales,2024-10-11 12:31:00
Cat Chuck,0,20% marcos + cristales,2024-10-11 12:31:00
Kalani KA1005,0,$1,2024-10-11 12:31:00
Lucca LU1029,0,25% marcos + cristales,2024-10-11 12:31:00
Lucca LU1025,0,25% marcos + cristales,2024-10-11 12:31:00
Kalani KA1012,0,$1,2024-10-11 12:31:00
Kalani KA1056,0,$1,2024-10-11 12:31:00
Giacomo GI1020,0,$1,2024-10-11 12:31:00
Kalani KA1056,0,$1,2024-10-11 12:31:00
Cat Inlay,0,20% marcos + cristales,2024-10-11 12:31:00
Kalani KA1042,0,$1,2024-10-11 12:31:00
Lucca LU1008,0,25% marcos + cristales,2024-10-11 12:31:00
Polaroid Clip On PLD 6205/CS,0,20% marcos + cristales,2024-10-11 12:31:00
Giacomo GI1015,0,$1,2024-10-11 12:31:00
Kalani KA1036,0,$1,2024-10-11 12:31:00
Harper Juvenil HA1003,0,25% marcos + cristales,2024-10-11 12:31:00
